tket_bench,LiH_cmplt_P_631g.qasm,3240,3238,0,2,0,0,0,2718,133320,67270,26780,17620,25217,16071,1.476
tket_bench,H2O_cmplt_BK_sto3g.qasm,1000,998,0,2,0,0,0,1123,25238,13108,5672,3842,5350,3531,0.181
tket_bench,H2O_frz_P_631g.qasm,11008,11006,0,2,0,0,0,8122,475908,241664,97434,66012,93368,61951,9.296
tket_bench,H2O_frz_BK_sto3g.qasm,640,638,0,2,0,0,0,402,15624,8004,3707,2595,3674,2567,0.93
tket_bench,H2O_cmplt_JW_631g.qasm,17440,17438,0,2,0,0,0,69643,570570,414240,96427,74009,80800,58545,17.888
tket_bench,H2O_cmplt_BK_631g.qasm,17440,17438,0,2,0,0,0,17892,579412,317504,119246,84171,116996,82136,17.868
tket_bench,H2O_frz_P_sto3g.qasm,640,638,0,2,0,0,0,677,15288,7796,4033,2861,3529,2357,0.93
tket_bench,H2O_cmplt_P_sto3g.qasm,1000,998,0,2,0,0,0,1047,27467,14020,6837,4825,6058,4046,0.191
tket_bench,H2O_frz_BK_631g.qasm,11008,11006,0,2,0,0,0,12652,391132,216216,80067,56592,77852,54210,8.581
tket_bench,H2O_cmplt_P_631g.qasm,17440,17438,0,2,0,0,0,12476,807133,410000,162700,109888,156903,104056,20.38
tket_bench,H2O_frz_JW_631g.qasm,11008,11006,0,2,0,0,0,42359,343560,244992,58667,44447,49211,35104,7.880
tket_bench,H2O_frz_JW_sto3g.qasm,640,638,0,2,0,0,0,1411,13704,8064,2701,1801,2379,1498,0.82
tket_bench,H2O_cmplt_JW_sto3g.qasm,1000,998,0,2,0,0,0,2719,23210,14360,4413,3035,3767,2418,0.166
tket_bench,H4_cmplt_BK_ccpvdz.qasm,12960,12958,0,2,0,0,0,14410,505058,276768,97151,65910,94880,63648,14.503
tket_bench,H4_cmplt_BK_631g.qasm,1440,1438,0,2,0,0,0,1061,34950,17924,8282,5694,7990,5410,0.276
tket_bench,H4_cmplt_JW_ccpvdz.qasm,12960,12958,0,2,0,0,0,104737,595204,479136,93781,77190,67840,51257,17.375
tket_bench,H4_cmplt_P_ccpvdz.qasm,12960,12958,0,2,0,0,0,10302,938598,472132,159635,98389,153932,92717,21.989
tket_bench,H4_cmplt_JW_631g.qasm,1440,1438,0,2,0,0,0,4401,35972,23200,6597,4670,5596,3677,0.268
tket_bench,H4_cmplt_JW_sto3g.qasm,160,150,0,10,0,0,0,211,2820,1440,605,368,563,330,0.12
tket_bench,H4_cmplt_P_631g.qasm,1440,1438,0,2,0,0,0,1269,44174,22316,9927,6717,9184,5978,0.327
tket_bench,H4_cmplt_P_sto3g.qasm,160,150,0,10,0,0,0,169,2630,1316,784,534,657,407,0.11
tket_bench,H4_cmplt_BK_sto3g.qasm,160,150,0,10,0,0,0,167,2630,1316,740,501,626,388,0.12
tket_bench,CH2_cmplt_P_sto3g.qasm,1488,1486,0,2,0,0,0,1368,40198,20514,9974,7072,9057,6157,0.327
tket_bench,CH2_frz_P_sto3g.qasm,828,826,0,2,0,0,0,784,19532,9938,5044,3554,4530,3042,0.122
tket_bench,CH2_cmplt_JW_sto3g.qasm,1488,1486,0,2,0,0,0,3609,34280,21072,6489,4485,5771,3801,0.271
tket_bench,CH2_frz_BK_sto3g.qasm,828,826,0,2,0,0,0,644,19880,10228,4565,3125,4476,3017,0.123
tket_bench,CH2_frz_JW_sto3g.qasm,828,826,0,2,0,0,0,1635,17658,10344,3445,2307,3130,2011,0.109
tket_bench,CH2_cmplt_BK_sto3g.qasm,1488,1486,0,2,0,0,0,1565,37780,19574,8614,5962,8240,5541,0.308
tket_bench,H2_cmplt_P_ccpvdz.qasm,684,682,0,2,0,0,0,725,27892,13878,5355,3299,4891,2848,0.161
tket_bench,H2_cmplt_P_631g.qasm,84,82,0,2,0,0,0,96,1378,666,402,254,325,179,0.6
